"City","Timestep","Cumulative Median_0","Cumulative Median_1","Cumulative Median_2","Cumulative Median_3"
"Rome","217","6.364161","16.36416","26.36416","36.364162"
"Rome","218","6.628754","16.628754","26.628754","36.628754"
"Rome","219","6.890808","16.890808","26.890808","36.89081"
"Rome","220","7.156563","17.156563","27.156563","37.156563"
"Rome","221","7.44864","17.448639","27.448639","37.44864"
"Rome","222","7.739448","17.739449","27.739449","37.73945"
"Rome","223","8.039242","18.039242","28.039242","38.03924"
"Rome","224","8.345905","18.345905","28.345905","38.345905"
"Rome","225","8.66219","18.66219","28.66219","38.66219"
"Rome","226","8.989785","18.989784","28.989784","38.989784"
"Rome","227","9.326365","19.326366","29.326366","39.326366"
"Rome","228","9.670239","19.670238","29.670238","39.67024"
"Rome","229","10.018977","20.018978","30.018978","40.01898"
"Rome","230","10.385156","20.385155","30.385155","40.385155"
"Rome","231","10.76825","20.76825","30.76825","40.76825"
"Rome","232","11.143625","21.143625","31.143625","41.143623"
"Rome","233","11.530312","21.530312","31.530312","41.53031"
"Rome","234","11.936767","21.936768","31.936768","41.936768"
"Rome","235","12.351784","22.351784","32.351784","42.351784"
"Rome","236","12.769867","22.769867","32.769867","42.769867"
"Rome","237","13.200001","23.2","33.2","43.2"
"Rome","238","13.649162","23.649162","33.649162","43.649162"
"Rome","239","14.108894","24.108894","34.108894","44.108894"
"Rome","240","14.588078","24.588078","34.588078","44.588078"
"Rome","241","15.071701","25.071701","35.0717","45.0717"
"Rome","242","15.577417","25.577417","35.577415","45.577415"
"Rome","243","16.085882","26.085882","36.085884","46.085884"
"Rome","244","16.621304","26.621304","36.621304","46.621304"
"Rome","245","17.163277","27.163277","37.163277","47.163277"
"Rome","246","17.723436","27.723436","37.723434","47.723434"
"Rome","247","18.292154","28.292154","38.292152","48.292152"
"Rome","248","18.871023","28.871023","38.871025","48.871025"
"Rome","249","19.473251","29.473251","39.47325","49.47325"
"Rome","250","20.08711","30.08711","40.087112","50.087112"
"Rome","251","20.739126","30.739126","40.73913","50.73913"
"Rome","252","21.390724","31.390724","41.390724","51.390724"
"Rome","253","22.063568","32.06357","42.06357","52.06357"
"Rome","254","22.754278","32.75428","42.75428","52.75428"
"Rome","255","23.461899","33.4619","43.4619","53.4619"
"Rome","256","24.196054","34.196053","44.196053","54.196053"
"Rome","257","24.958435","34.958435","44.958435","54.958435"
"Rome","258","25.736567","35.736565","45.736565","55.736565"
"Rome","259","26.5407","36.540703","46.540703","56.540703"
"Rome","260","27.358896","37.358894","47.358894","57.358894"
"Rome","261","28.199818","38.199818","48.199818","58.199818"
"Rome","262","29.069706","39.069706","49.069706","59.069706"
"Rome","263","29.958408","39.95841","49.95841","59.95841"
"Rome","264","30.881046","40.881046","50.881046","60.881046"
"Rome","265","31.841","41.841","51.841","61.841"
"Rome","266","32.83192","42.83192","52.83192","62.83192"
"Rome","267","33.857735","43.857735","53.857735","63.857735"
"Rome","268","34.913666","44.913666","54.913666","64.913666"
"Rome","269","36.00639","46.00639","56.00639","66.00639"
"Rome","270","37.142563","47.142563","57.142563","67.14256"
"Rome","271","38.31457","48.31457","58.31457","68.314575"
"Rome","272","39.51723","49.51723","59.51723","69.51723"
"Rome","273","40.746002","50.746002","60.746002","70.746"
"Rome","274","42.037777","52.037777","62.037777","72.03778"
"Rome","275","43.36835","53.36835","63.36835","73.36835"
"Rome","276","44.73772","54.73772","64.73772","74.73772"
"Rome","277","46.160362","56.160362","66.16036","76.16036"
"Rome","278","47.639877","57.639877","67.63988","77.63988"
"Rome","279","49.17933","59.17933","69.17933","79.17933"
"Rome","280","50.750286","60.750286","70.75029","80.75029"
"Rome","281","52.366695","62.366695","72.3667","82.3667"
"Rome","282","54.10214","64.10214","74.10214","84.10214"
"Rome","283","55.87849","65.878494","75.878494","85.878494"
"Rome","284","57.72059","67.72059","77.72059","87.72059"
"Rome","285","59.626015","69.626015","79.626015","89.626015"
"Rome","286","61.610924","71.61092","81.61092","91.61092"
"Rome","287","63.679665","73.679665","83.679665","93.679665"
"Rome","288","65.833824","75.833824","85.833824","95.833824"
"Rome","289","68.058075","78.058075","88.058075","98.058075"
"Rome","290","70.398705","80.398705","90.398705","100.398705"
"Rome","291","72.81713","82.81713","92.81713","102.81713"
"Rome","292","75.35301","85.35301","95.35301","105.35301"
"Rome","293","77.99089","87.99089","97.99089","107.99089"
"Rome","294","80.72698","90.72698","100.72698","110.72698"
"Rome","295","83.56815","93.56815","103.56815","113.56815"
"Rome","296","86.57454","96.57454","106.57454","116.57454"
"Rome","297","89.681564","99.681564","109.681564","119.681564"
"Rome","298","92.95371","102.95371","112.95371","122.95371"
"Rome","299","96.3803","106.3803","116.3803","126.3803"
"Rome","300","99.92877","109.92877","119.92877","129.92877"
"Rome","301","103.63686","113.63686","123.63686","133.63687"
"Rome","302","107.495804","117.495804","127.495804","137.4958"
"Rome","303","111.55792","121.55792","131.55792","141.55792"
"Rome","304","115.77955","125.77955","135.77954","145.77954"
"Rome","305","120.199814","130.19981","140.19981","150.19981"
"Rome","306","124.81564","134.81564","144.81564","154.81564"
"Rome","307","129.60832","139.60832","149.60832","159.60832"
"Rome","308","134.63187","144.63187","154.63187","164.63187"
"Rome","309","139.87148","149.87148","159.87148","169.87148"
"Rome","310","145.39865","155.39865","165.39865","175.39865"
"Rome","311","151.09544","161.09544","171.09544","181.09544"
"Rome","312","157.06912","167.06912","177.06912","187.06912"
"Rome","313","163.24323","173.24323","183.24323","193.24323"
"Rome","314","169.78697","179.78697","189.78697","199.78697"
"Rome","315","176.56595","186.56595","196.56595","206.56595"
"Rome","316","183.60728","193.60728","203.60728","213.60728"
"Rome","317","190.90443","200.90443","210.90443","220.90443"
"Rome","318","198.48944","208.48944","218.48944","228.48944"
"Rome","319","206.37614","216.37614","226.37614","236.37614"
"Rome","320","214.56062","224.56062","234.56062","244.56062"
"Rome","321","223.0798","233.0798","243.0798","253.0798"
"Rome","322","231.88258","241.88258","251.88258","261.88257"
"Rome","323","240.95685","250.95685","260.95685","270.95685"
"Rome","324","250.39694","260.39694","270.39694","280.39694"
"Rome","325","260.1728","270.1728","280.1728","290.1728"
"Rome","326","270.17926","280.17926","290.17926","300.17926"
"Rome","327","280.42795","290.42795","300.42795","310.42795"
"Rome","328","290.9811","300.9811","310.9811","320.9811"
"Rome","329","301.77313","311.77313","321.77313","331.77313"
"Rome","330","312.88916","322.88916","332.88916","342.88916"
"Rome","331","324.20535","334.20535","344.20535","354.20535"
"Rome","332","335.73438","345.73438","355.73438","365.73438"
"Rome","333","347.47482","357.47482","367.47482","377.47482"
"Rome","334","359.3802","369.3802","379.3802","389.3802"
"Rome","335","371.4771","381.4771","391.4771","401.4771"
"Rome","336","383.71652","393.71652","403.71652","413.71652"
"Rome","337","396.06958","406.06958","416.06958","426.06958"
"Rome","338","408.46976","418.46976","428.46976","438.46976"
"Rome","339","420.9743","430.9743","440.9743","450.9743"
"Rome","340","433.40927","443.40927","453.40927","463.40927"
"Rome","341","445.8686","455.8686","465.8686","475.8686"
"Rome","342","458.3138","468.3138","478.3138","488.3138"
"Rome","343","470.6638","480.6638","490.6638","500.6638"
"Rome","344","482.98166","492.98166","502.98166","512.9817"
"Rome","345","495.13913","505.13913","515.13916","525.13916"
"Rome","346","507.1378","517.1378","527.1378","537.1378"
"Rome","347","517.79584","527.79584","537.79584","547.79584"
"Rome","348","527.19214","537.19214","547.19214","557.19214"
"Rome","349","536.50555","546.50555","556.50555","566.50555"
"Rome","350","548.1197","558.1197","568.1197","578.1197"
"Rome","351","559.43896","569.43896","579.43896","589.43896"
"Rome","352","570.4423","580.4423","590.4423","600.4423"
"Rome","353","581.26654","591.26654","601.26654","611.26654"
"Rome","354","591.6625","601.6625","611.6625","621.6625"
"Rome","355","601.7444","611.7444","621.7444","631.7444"
"Rome","356","611.37024","621.37024","631.37024","641.37024"
"Rome","357","620.40985","630.40985","640.40985","650.40985"
"Rome","358","629.1008","639.1008","649.1008","659.1008"
"Rome","359","637.43616","647.43616","657.43616","667.43616"
"Rome","360","645.1407","655.1407","665.1407","675.1407"
"Rome","361","652.4315","662.4315","672.4315","682.4315"
"Rome","362","659.7723","669.7723","679.7723","689.7723"
"Rome","363","666.9909","676.9909","686.9909","696.9909"
"Rome","364","673.92224","683.92224","693.92224","703.92224"
"Rome","365","680.6115","690.6115","700.6115","710.6115"
"Santiago","0","0.0","10.0","20.0","30.0"
"Santiago","1","0.0","10.0","20.0","30.0"
"Santiago","2","0.0","10.0","20.0","30.0"
"Santiago","3","0.0","10.0","20.0","30.0"
"Santiago","4","0.0","10.0","20.0","30.0"
"Santiago","5","0.0","10.0","20.0","30.0"
"Santiago","6","0.0","10.0","20.0","30.0"
"Santiago","7","0.0","10.0","20.0","30.0"
"Santiago","8","0.0","10.0","20.0","30.0"
"Santiago","9","0.0","10.0","20.0","30.0"
"Santiago","10","0.0","10.0","20.0","30.0"
"Santiago","11","0.0","10.0","20.0","30.0"
"Santiago","12","0.0","10.0","20.0","30.0"
"Santiago","13","0.0","10.0","20.0","30.0"
"Santiago","14","0.0","10.0","20.0","30.0"
"Santiago","15","0.0","10.0","20.0","30.0"
"Santiago","16","0.0","10.0","20.0","30.0"
"Santiago","17","0.0","10.0","20.0","30.0"
"Santiago","18","0.0","10.0","20.0","30.0"
"Santiago","19","0.0","10.0","20.0","30.0"
"Santiago","20","0.0","10.0","20.0","30.0"
"Santiago","21","0.0","10.0","20.0","30.0"
"Santiago","22","0.0","10.0","20.0","30.0"
"Santiago","23","0.0","10.0","20.0","30.0"
"Santiago","24","0.0","10.0","20.0","30.0"
"Santiago","25","0.0","10.0","20.0","30.0"
"Santiago","26","0.0","10.0","20.0","30.0"
"Santiago","27","0.0","10.0","20.0","30.0"
"Santiago","28","0.0","10.0","20.0","30.0"
"Santiago","29","0.0","10.0","20.0","30.0"
"Santiago","30","0.0","10.0","20.0","30.0"
"Santiago","31","0.0","10.0","20.0","30.0"
"Santiago","32","0.0","10.0","20.0","30.0"
"Santiago","33","0.0","10.0","20.0","30.0"
"Santiago","34","0.0","10.0","20.0","30.0"
"Santiago","35","0.0","10.0","20.0","30.0"
"Santiago","36","0.0","10.0","20.0","30.0"
"Santiago","37","0.0","10.0","20.0","30.0"
"Santiago","38","0.0","10.0","20.0","30.0"
"Santiago","39","0.0","10.0","20.0","30.0"
"Santiago","40","0.0","10.0","20.0","30.0"
"Santiago","41","0.0","10.0","20.0","30.0"
"Santiago","42","0.0","10.0","20.0","30.0"
"Santiago","43","0.0","10.0","20.0","30.0"
"Santiago","44","0.0","10.0","20.0","30.0"
"Santiago","45","0.0","10.0","20.0","30.0"
"Santiago","46","0.0","10.0","20.0","30.0"
"Santiago","47","0.0","10.0","20.0","30.0"
"Santiago","48","0.0","10.0","20.0","30.0"
"Santiago","49","0.0","10.0","20.0","30.0"
"Santiago","50","0.0","10.0","20.0","30.0"
"Santiago","51","0.0","10.0","20.0","30.0"
"Santiago","52","0.0","10.0","20.0","30.0"
"Santiago","53","0.0","10.0","20.0","30.0"
"Santiago","54","0.0","10.0","20.0","30.0"
"Santiago","55","0.0","10.0","20.0","30.0"
"Santiago","56","0.0","10.0","20.0","30.0"
"Santiago","57","0.0","10.0","20.0","30.0"
"Santiago","58","0.0","10.0","20.0","30.0"
"Santiago","59","0.0","10.0","20.0","30.0"
"Santiago","60","0.0","10.0","20.0","30.0"
"Santiago","61","0.0","10.0","20.0","30.0"
"Santiago","62","0.0","10.0","20.0","30.0"
"Santiago","63","0.0","10.0","20.0","30.0"
"Santiago","64","0.0","10.0","20.0","30.0"
"Santiago","65","0.0","10.0","20.0","30.0"
"Santiago","66","0.0","10.0","20.0","30.0"
"Santiago","67","0.0","10.0","20.0","30.0"
"Santiago","68","0.0","10.0","20.0","30.0"
"Santiago","69","0.0","10.0","20.0","30.0"
"Santiago","70","0.0","10.0","20.0","30.0"
"Santiago","71","0.0","10.0","20.0","30.0"
"Santiago","72","0.0","10.0","20.0","30.0"
"Santiago","73","0.0","10.0","20.0","30.0"
"Santiago","74","0.0","10.0","20.0","30.0"
"Santiago","75","0.0","10.0","20.0","30.0"
"Santiago","76","0.0","10.0","20.0","30.0"
"Santiago","77","0.0","10.0","20.0","30.0"
"Santiago","78","0.0","10.0","20.0","30.0"
"Santiago","79","0.0","10.0","20.0","30.0"
"Santiago","80","0.0","10.0","20.0","30.0"
"Santiago","81","0.0","10.0","20.0","30.0"
"Santiago","82","0.0","10.0","20.0","30.0"
"Santiago","83","0.0","10.0","20.0","30.0"
"Santiago","84","0.0","10.0","20.0","30.0"
"Santiago","85","0.0","10.0","20.0","30.0"
"Santiago","86","0.0","10.0","20.0","30.0"
"Santiago","87","0.0","10.0","20.0","30.0"
"Santiago","88","0.0","10.0","20.0","30.0"
"Santiago","89","0.0","10.0","20.0","30.0"
"Santiago","90","0.0","10.0","20.0","30.0"
"Santiago","91","0.0","10.0","20.0","30.0"
"Santiago","92","0.0","10.0","20.0","30.0"
"Santiago","93","0.0","10.0","20.0","30.0"
"Santiago","94","0.0","10.0","20.0","30.0"
"Santiago","95","0.0","10.0","20.0","30.0"
"Santiago","96","0.0","10.0","20.0","30.0"
"Santiago","97","0.0","10.0","20.0","30.0"
"Santiago","98","0.0","10.0","20.0","30.0"
"Santiago","99","0.0","10.0","20.0","30.0"
"Santiago","100","0.0","10.0","20.0","30.0"
"Santiago","101","0.0","10.0","20.0","30.0"
"Santiago","102","0.0","10.0","20.0","30.0"
"Santiago","103","0.0","10.0","20.0","30.0"
"Santiago","104","0.0","10.0","20.0","30.0"
"Santiago","105","0.0","10.0","20.0","30.0"
"Santiago","106","0.0","10.0","20.0","30.0"
"Santiago","107","0.0","10.0","20.0","30.0"
"Santiago","108","0.0","10.0","20.0","30.0"
"Santiago","109","0.0","10.0","20.0","30.0"
"Santiago","110","0.0","10.0","20.0","30.0"
"Santiago","111","0.0","10.0","20.0","30.0"
"Santiago","112","0.0","10.0","20.0","30.0"
"Santiago","113","0.0","10.0","20.0","30.0"
"Santiago","114","0.0","10.0","20.0","30.0"
"Santiago","115","0.0","10.0","20.0","30.0"
"Santiago","116","0.0","10.0","20.0","30.0"
"Santiago","117","0.0","10.0","20.0","30.0"
"Santiago","118","0.0","10.0","20.0","30.0"
"Santiago","119","0.0","10.0","20.0","30.0"
"Santiago","120","0.0","10.0","20.0","30.0"
"Santiago","121","0.0","10.0","20.0","30.0"
"Santiago","122","0.0","10.0","20.0","30.0"
"Santiago","123","0.0","10.0","20.0","30.0"
"Santiago","124","0.0","10.0","20.0","30.0"
"Santiago","125","0.0","10.0","20.0","30.0"
"Santiago","126","0.0","10.0","20.0","30.0"
"Santiago","127","0.0","10.0","20.0","30.0"
"Santiago","128","0.0","10.0","20.0","30.0"
"Santiago","129","0.0","10.0","20.0","30.0"
"Santiago","130","0.0","10.0","20.0","30.0"
"Santiago","131","0.0","10.0","20.0","30.0"
"Santiago","132","0.0","10.0","20.0","30.0"
"Santiago","133","0.0","10.0","20.0","30.0"
"Santiago","134","0.0","10.0","20.0","30.0"
"Santiago","135","0.0","10.0","20.0","30.0"
"Santiago","136","0.0","10.0","20.0","30.0"
"Santiago","137","0.0","10.0","20.0","30.0"
"Santiago","138","0.0","10.0","20.0","30.0"
"Santiago","139","0.0","10.0","20.0","30.0"
"Santiago","140","0.0","10.0","20.0","30.0"
"Santiago","141","0.0","10.0","20.0","30.0"
"Santiago","142","0.0","10.0","20.0","30.0"
"Santiago","143","0.00015","10.00015","20.00015","30.00015"
"Santiago","144","0.00015","10.00015","20.00015","30.00015"
"Santiago","145","0.00015","10.00015","20.00015","30.00015"
"Santiago","146","0.00015","10.00015","20.00015","30.00015"
"Santiago","147","0.00015","10.00015","20.00015","30.00015"
"Santiago","148","0.00015","10.00015","20.00015","30.00015"
"Santiago","149","0.00015","10.00015","20.00015","30.00015"
"Santiago","150","0.00015","10.00015","20.00015","30.00015"
"Santiago","151","0.00015","10.00015","20.00015","30.00015"
"Santiago","152","0.00045","10.00045","20.00045","30.00045"
"Santiago","153","0.0006","10.0006","20.0006","30.0006"
"Santiago","154","0.0006","10.0006","20.0006","30.0006"
"Santiago","155","0.001501","10.001501","20.001501","30.001501"
"Santiago","156","0.002102","10.002102","20.002102","30.002102"
"Santiago","157","0.002702","10.002702","20.002703","30.002703"
"Santiago","158","0.003302","10.003302","20.003302","30.003302"
"Santiago","159","0.003603","10.003603","20.003603","30.003603"
"Santiago","160","0.004954","10.004954","20.004953","30.004953"
"Santiago","161","0.006905","10.006905","20.006905","30.006905"
"Santiago","162","0.009907","10.009907","20.009907","30.009907"
"Santiago","163","0.012009","10.012009","20.012009","30.012009"
"Santiago","164","0.014711","10.014711","20.014711","30.014711"
"Santiago","165","0.016962","10.016962","20.016962","30.016962"
"Santiago","166","0.019514","10.019514","20.019514","30.019514"
"Santiago","167","0.022966","10.022966","20.022966","30.022966"
"Santiago","168","0.027169","10.027169","20.027168","30.027168"
"Santiago","169","0.031673","10.031673","20.031673","30.031673"
"Santiago","170","0.036326","10.036326","20.036325","30.036325"
"Santiago","171","0.04113","10.04113","20.04113","30.04113"
"Santiago","172","0.046683","10.046683","20.046682","30.046682"
"Santiago","173","0.053739","10.053739","20.05374","30.05374"
"Santiago","174","0.063345","10.063345","20.063345","30.063345"
"Santiago","175","0.074904","10.074904","20.074903","30.074903"
"Santiago","176","0.084511","10.084511","20.08451","30.08451"
"Santiago","177","0.09757","10.09757","20.09757","30.09757"
"Santiago","178","0.11213","10.11213","20.11213","30.11213"
"Santiago","179","0.128492","10.128492","20.128492","30.128492"
"Santiago","180","0.141702","10.141702","20.141703","30.141703"
"Santiago","181","0.161816","10.161816","20.161816","30.161816"
"Santiago","182","0.184632","10.184632","20.184631","30.184631"
"Santiago","183","0.20865","10.20865","20.20865","30.20865"
"Santiago","184","0.235069","10.235069","20.23507","30.23507"
"Santiago","185","0.269293","10.269293","20.269293","30.269293"
"Santiago","186","0.303218","10.303218","20.303219","30.303219"
"Santiago","187","0.350501","10.350501","20.3505","30.3505"
"Santiago","188","0.391331","10.391331","20.39133","30.39133"
"Santiago","189","0.444919","10.444919","20.44492","30.44492"
"Santiago","190","0.506463","10.506463","20.506462","30.506462"
"Santiago","191","0.575663","10.575663","20.575663","30.575663"
"Santiago","192","0.657772","10.657772","20.657772","30.657772"
"Santiago","193","0.741982","10.7419815","20.741982","30.741982"
"Santiago","194","0.834599","10.834599","20.834599","30.834599"
"Santiago","195","0.946729","10.946729","20.94673","30.94673"
"Santiago","196","1.065164","11.065164","21.065165","31.065165"
"Santiago","197","1.211219","11.211219","21.21122","31.21122"
"Santiago","198","1.364029","11.364029","21.364029","31.364029"
"Santiago","199","1.550012","11.550012","21.550013","31.550013"
"Santiago","200","1.752807","11.752807","21.752808","31.752808"
"Santiago","201","1.972715","11.972715","21.972715","31.972715"
"Santiago","202","2.228649","12.228649","22.22865","32.22865"
"Santiago","203","2.530966","12.530966","22.530966","32.530968"
"Santiago","204","2.862554","12.862555","22.862555","32.862553"
"Santiago","205","3.231068","13.231068","23.231068","33.231068"
"Santiago","206","3.646716","13.646716","23.646717","33.646717"
"Santiago","207","4.094187","14.094187","24.094187","34.094185"
"Santiago","208","4.595397","14.595397","24.595398","34.595398"
"Santiago","209","5.158601","15.158601","25.1586","35.1586"
"Santiago","210","5.809468","15.809467","25.809467","35.809467"
"Santiago","211","6.538841","16.538841","26.538841","36.53884"
"Santiago","212","7.370888","17.370888","27.370888","37.370888"
"Santiago","213","8.327224","18.327225","28.327225","38.327225"
"Santiago","214","9.378578","19.378578","29.378578","39.37858"
"Santiago","215","10.519998","20.519997","30.519997","40.519997"
"Santiago","216","11.842896","21.842896","31.842896","41.842896"
"Santiago","217","13.297439","23.29744","33.29744","43.29744"
"Santiago","218","14.944121","24.944122","34.944122","44.944122"
"Santiago","219","16.7975","26.7975","36.7975","46.7975"
"Santiago","220","18.884748","28.884748","38.88475","48.88475"
"Santiago","221","21.236185","31.236185","41.236183","51.236183"
"Santiago","222","23.873728","33.873726","43.873726","53.873726"
"Santiago","223","26.780863","36.78086","46.78086","56.78086"
"Santiago","224","30.046307","40.046307","50.046307","60.046307"
"Santiago","225","33.6678","43.6678","53.6678","63.6678"
"Santiago","226","37.693542","47.693542","57.693542","67.69354"
"Santiago","227","42.203526","52.203526","62.203526","72.20352"
"Santiago","228","47.30013","57.30013","67.300125","77.300125"
"Santiago","229","52.872578","62.872578","72.872574","82.872574"
"Santiago","230","59.14603","69.14603","79.14603","89.14603"
"Santiago","231","66.002655","76.002655","86.002655","96.002655"
"Santiago","232","73.57213","83.57213","93.57213","103.57213"
"Santiago","233","81.91001","91.91001","101.91001","111.91001"
"Santiago","234","91.063286","101.063286","111.063286","121.063286"
"Santiago","235","101.00041","111.00041","121.00041","131.00041"
"Santiago","236","111.84599","121.84599","131.846","141.846"
"Santiago","237","123.573006","133.573","143.573","153.573"
"Santiago","238","136.37749","146.37749","156.37749","166.37749"
"Santiago","239","150.21532","160.21532","170.21532","180.21532"
"Santiago","240","165.05661","175.05661","185.05661","195.05661"
"Santiago","241","180.89688","190.89688","200.89688","210.89688"
"Santiago","242","197.73355","207.73355","217.73355","227.73355"
"Santiago","243","215.57536","225.57536","235.57536","245.57536"
"Santiago","244","234.23645","244.23645","254.23645","264.23645"
"Santiago","245","253.94005","263.94006","273.94006","283.94006"
"Santiago","246","274.31024","284.31024","294.31024","304.31024"
"Santiago","247","295.56174","305.56174","315.56174","325.56174"
"Santiago","248","317.47806","327.47806","337.47806","347.47806"
"Santiago","249","339.91687","349.91687","359.91687","369.91687"
"Santiago","250","362.77753","372.77753","382.77753","392.77753"
"Santiago","251","386.1109","396.1109","406.1109","416.1109"
"Santiago","252","409.65616","419.65616","429.65616","439.65616"
"Santiago","253","433.23285","443.23285","453.23285","463.23285"
"Santiago","254","456.71988","466.71988","476.71988","486.71988"
"Santiago","255","480.182","490.182","500.182","510.182"
"Santiago","256","503.47632","513.4763","523.4763","533.4763"
"Santiago","257","526.4614","536.4614","546.4614","556.4614"
"Santiago","258","548.8908","558.8908","568.8908","578.8908"
"Santiago","259","570.78204","580.78204","590.78204","600.78204"
"Santiago","260","591.8769","601.8769","611.8769","621.8769"
"Santiago","261","612.40137","622.40137","632.40137","642.40137"
"Santiago","262","631.96326","641.96326","651.96326","661.96326"
"Santiago","263","650.7164","660.7164","670.7164","680.7164"
"Santiago","264","668.64087","678.64087","688.64087","698.64087"
"Santiago","265","685.634","695.634","705.634","715.634"
"Santiago","266","701.56274","711.56274","721.56274","731.56274"
"Santiago","267","716.4184","726.4184","736.4184","746.4184"
"Santiago","268","730.2837","740.2837","750.2837","760.2837"
"Santiago","269","743.163","753.163","763.163","773.163"
"Santiago","270","755.0454","765.0454","775.0454","785.0454"
"Santiago","271","765.9477","775.9477","785.9477","795.9477"
"Santiago","272","775.8961","785.8961","795.8961","805.8961"
"Santiago","273","785.0458","795.0458","805.0458","815.0458"
"Santiago","274","793.3271","803.3271","813.3271","823.3271"
"Santiago","275","800.9059","810.9059","820.9059","830.9059"
"Santiago","276","807.7733","817.7733","827.7733","837.7733"
"Santiago","277","813.9633","823.9633","833.9633","843.9633"
"Santiago","278","819.6094","829.6094","839.6094","849.6094"
"Santiago","279","824.7073","834.7073","844.7073","854.7073"
"Santiago","280","829.1884","839.1884","849.1884","859.1884"
"Santiago","281","833.2655","843.2655","853.2655","863.2655"
"Santiago","282","836.92554","846.92554","856.92554","866.92554"
"Santiago","283","840.2407","850.2407","860.2407","870.2407"
"Santiago","284","843.18164","853.18164","863.18164","873.18164"
"Santiago","285","845.86896","855.86896","865.86896","875.86896"
"Santiago","286","848.2387","858.2387","868.2387","878.2387"
"Santiago","287","850.4033","860.4033","870.4033","880.4033"
"Santiago","288","852.32605","862.32605","872.32605","882.32605"
"Santiago","289","854.02734","864.02734","874.02734","884.02734"
"Santiago","290","855.57794","865.57794","875.57794","885.57794"
"Santiago","291","856.93384","866.93384","876.93384","886.93384"
"Santiago","292","858.1729","868.1729","878.1729","888.1729"
"Santiago","293","859.2945","869.2945","879.2945","889.2945"
"Santiago","294","860.30255","870.30255","880.30255","890.30255"
"Santiago","295","861.2037","871.2037","881.2037","891.2037"
"Santiago","296","861.98553","871.98553","881.98553","891.98553"
"Santiago","297","862.70465","872.70465","882.70465","892.70465"
"Santiago","298","863.3469","873.3469","883.3469","893.3469"
"Santiago","299","863.9433","873.9433","883.9433","893.9433"
"Santiago","300","864.47107","874.47107","884.47107","894.47107"
"Santiago","301","864.93054","874.93054","884.93054","894.93054"
"Santiago","302","865.34827","875.34827","885.34827","895.34827"
"Santiago","303","865.72925","875.72925","885.72925","895.72925"
"Santiago","304","866.0517","876.0517","886.0517","896.0517"
"Santiago","305","866.351","876.351","886.351","896.351"
"Santiago","306","866.6038","876.6038","886.6038","896.6038"
"Santiago","307","866.8263","876.8263","886.8263","896.8263"
"Santiago","308","866.99915","876.99915","886.99915","896.99915"
"Santiago","309","867.15234","877.15234","887.15234","897.15234"
"Santiago","310","867.2938","877.2938","887.2938","897.2938"
"Santiago","311","867.4153","877.4153","887.4153","897.4153"
"Santiago","312","867.5223","877.5223","887.5223","897.5223"
"Santiago","313","867.62305","877.62305","887.62305","897.62305"
"Santiago","314","867.7134","877.7134","887.7134","897.7134"
"Santiago","315","867.79474","877.79474","887.79474","897.79474"
"Santiago","316","867.8689","877.8689","887.8689","897.8689"
"Santiago","317","867.9339","877.9339","887.9339","897.9339"
"Santiago","318","867.9977","877.9977","887.9977","897.9977"
"Santiago","319","868.05524","878.05524","888.05524","898.05524"
"Santiago","320","868.10657","878.10657","888.10657","898.10657"
"Santiago","321","868.14886","878.14886","888.14886","898.14886"
"Santiago","322","868.172","878.172","888.172","898.172"
"Santiago","323","868.1862","878.1862","888.1862","898.1862"
"Santiago","324","868.19794","878.19794","888.19794","898.19794"
"Santiago","325","868.2256","878.2256","888.2256","898.2256"
"Santiago","326","868.2799","878.2799","888.2799","898.2799"
"Santiago","327","868.33185","878.33185","888.33185","898.33185"
"Santiago","328","868.3729","878.3729","888.3729","898.3729"
"Santiago","329","868.4097","878.4097","888.4097","898.4097"
"Santiago","330","868.44446","878.44446","888.44446","898.44446"
"Santiago","331","868.4794","878.4794","888.4794","898.4794"
"Santiago","332","868.51","878.51","888.51","898.51"
"Santiago","333","868.53815","878.53815","888.53815","898.53815"
"Santiago","334","868.56226","878.56226","888.56226","898.56226"
"Santiago","335","868.59467","878.59467","888.59467","898.59467"
"Santiago","336","868.6434","878.6434","888.6434","898.6434"
"Santiago","337","868.68964","878.68964","888.68964","898.68964"
"Santiago","338","868.7319","878.7319","888.7319","898.7319"
"Santiago","339","868.76776","878.76776","888.76776","898.76776"
"Santiago","340","868.77783","878.77783","888.77783","898.77783"
"Santiago","341","868.7873","878.7873","888.7873","898.7873"
"Santiago","342","868.7979","878.7979","888.7979","898.7979"
"Santiago","343","868.80756","878.80756","888.80756","898.80756"
"Santiago","344","868.81744","878.81744","888.81744","898.81744"
"Santiago","345","868.8368","878.8368","888.8368","898.8368"
"Santiago","346","868.85315","878.85315","888.85315","898.85315"
"Santiago","347","868.8721","878.8721","888.8721","898.8721"
"Santiago","348","868.88873","878.88873","888.88873","898.88873"
"Santiago","349","868.9061","878.9061","888.9061","898.9061"
"Santiago","350","868.92084","878.92084","888.92084","898.92084"
"Santiago","351","868.9377","878.9377","888.9377","898.9377"
"Santiago","352","868.95447","878.95447","888.95447","898.95447"
"Santiago","353","868.9715","878.9715","888.9715","898.9715"
"Santiago","354","868.9859","878.9859","888.9859","898.9859"
"Santiago","355","869.00073","879.00073","889.00073","899.00073"
"Santiago","356","869.01556","879.01556","889.01556","899.01556"
"Santiago","357","869.0312","879.0312","889.0312","899.0312"
